Index,Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
5911,143478,NexGen Systems,Influencer,All Ages,15 days,Facebook,0.08,17323.00,6.96,Chicago,German,814,1030,4,Foodies,2/2/2021
5912,143485,Innovate Industries,Email,All Ages,15 days,Google Ads,0.06,12896.00,2.13,Los Angeles,Spanish,849,4017,5,Foodies,2/9/2021
5913,143488,Innovate Industries,Influencer,All Ages,15 days,Facebook,0.13,5640.00,5.37,Chicago,French,806,6730,9,Foodies,2/12/2021
5914,143508,NexGen Systems,Social Media,All Ages,60 days,Website,0.05,8097.00,3.13,Miami,German,271,9962,5,Foodies,3/4/2021
5915,143514,NexGen Systems,Social Media,All Ages,45 days,Website,0.12,6709.00,6.26,Miami,French,292,2809,3,Foodies,3/10/2021
5916,143521,DataTech Solutions,Influencer,All Ages,60 days,Website,0.11,14154.00,4.92,Chicago,German,560,6729,4,Foodies,3/17/2021
5917,143541,Innovate Industries,Email,All Ages,60 days,Google Ads,0.05,18845.00,4.94,Miami,German,959,3757,2,Foodies,4/6/2021
5918,143544,TechCorp,Search,All Ages,60 days,Facebook,0.04,6922.00,6.95,Houston,Mandarin,253,5199,6,Foodies,4/9/2021
5919,143546,DataTech Solutions,Social Media,All Ages,15 days,Instagram,0.09,7707.00,2.39,Los Angeles,French,359,3114,8,Foodies,4/11/2021
5920,143566,Innovate Industries,Influencer,All Ages,45 days,Website,0.03,12814.00,7.94,Los Angeles,Mandarin,156,1622,7,Foodies,5/1/2021
5921,143586,Innovate Industries,Search,All Ages,60 days,YouTube,0.03,13225.00,7.18,New York,Mandarin,528,8986,5,Foodies,5/21/2021
5922,143599,DataTech Solutions,Search,All Ages,30 days,Google Ads,0.11,16842.00,7.34,Chicago,Mandarin,686,7726,10,Foodies,6/3/2021
5923,143614,DataTech Solutions,Influencer,All Ages,15 days,Facebook,0.14,16341.00,3.43,Houston,Mandarin,767,1031,2,Foodies,6/18/2021
5924,143637,NexGen Systems,Social Media,All Ages,15 days,YouTube,0.1,13063.00,6.65,New York,German,795,4418,2,Foodies,7/11/2021
5925,143663,Innovate Industries,Influencer,All Ages,60 days,Google Ads,0.11,13077.00,3.63,Miami,Mandarin,792,5189,7,Foodies,8/6/2021
5926,143692,TechCorp,Social Media,All Ages,30 days,Website,0.06,5982.00,5.96,Miami,English,750,3863,6,Foodies,9/4/2021
5927,143694,DataTech Solutions,Search,All Ages,45 days,Website,0.08,15589.00,2.08,Chicago,French,387,4981,8,Foodies,9/6/2021
5928,143731,TechCorp,Influencer,All Ages,45 days,Facebook,0.07,6781.00,6.62,Los Angeles,Mandarin,951,9786,2,Foodies,10/13/2021
5929,143768,Innovate Industries,Search,All Ages,15 days,Website,0.06,8991.00,6.68,Los Angeles,French,925,2628,5,Foodies,11/19/2021
5930,143797,Innovate Industries,Influencer,All Ages,60 days,YouTube,0.08,5258.00,3.22,Miami,French,330,4269,8,Foodies,12/18/2021
5931,143807,DataTech Solutions,Social Media,All Ages,60 days,Email,0.03,19225.00,7.47,Miami,Spanish,114,6190,1,Foodies,12/28/2021
5932,143830,Innovate Industries,Email,All Ages,30 days,Email,0.14,10434.00,5.82,Los Angeles,English,173,8727,2,Foodies,1/20/2021
5933,143851,DataTech Solutions,Influencer,All Ages,15 days,YouTube,0.06,16688.00,6.62,Miami,Mandarin,227,6616,10,Foodies,2/10/2021
5934,143864,Alpha Innovations,Email,All Ages,60 days,Website,0.06,11281.00,3.78,Miami,French,174,4273,6,Foodies,2/23/2021
5935,143910,DataTech Solutions,Social Media,All Ages,15 days,Facebook,0.08,17862.00,2.49,Miami,English,984,4712,3,Foodies,4/10/2021
5936,143928,Innovate Industries,Search,All Ages,15 days,Instagram,0.1,11868.00,2.8,Los Angeles,Mandarin,332,4258,7,Foodies,4/28/2021
5937,144027,DataTech Solutions,Search,All Ages,30 days,Google Ads,0.03,11774.00,4.87,Chicago,Spanish,706,6791,1,Foodies,8/5/2021
5938,144038,Alpha Innovations,Display,All Ages,15 days,Email,0.14,10839.00,6.4,New York,Mandarin,278,4490,3,Foodies,8/16/2021
5939,144048,NexGen Systems,Email,All Ages,45 days,Google Ads,0.12,12009.00,6.9,Los Angeles,Mandarin,909,4648,7,Foodies,8/26/2021
5940,144051,DataTech Solutions,Social Media,All Ages,30 days,Facebook,0.08,10822.00,7.32,Houston,German,439,9458,9,Foodies,8/29/2021
5941,144072,DataTech Solutions,Social Media,All Ages,45 days,Website,0.04,5951.00,5.09,Houston,Spanish,899,5915,7,Foodies,9/19/2021
5942,144120,Alpha Innovations,Search,All Ages,30 days,YouTube,0.02,9880.00,4.63,Los Angeles,German,311,5244,8,Foodies,11/6/2021
5943,144140,TechCorp,Email,All Ages,60 days,Website,0.03,18354.00,5.99,Houston,German,734,5919,8,Foodies,11/26/2021
5944,144159,Alpha Innovations,Display,All Ages,30 days,Google Ads,0.02,11035.00,7.09,New York,Mandarin,313,4788,3,Foodies,12/15/2021
5945,144182,NexGen Systems,Display,All Ages,15 days,Google Ads,0.06,17677.00,4.47,Los Angeles,English,994,3008,2,Foodies,1/7/2021
5946,144200,TechCorp,Social Media,All Ages,45 days,Instagram,0.05,11379.00,2.76,Los Angeles,Spanish,548,3734,9,Foodies,1/25/2021
5947,144227,TechCorp,Influencer,All Ages,30 days,YouTube,0.01,9548.00,4.27,Los Angeles,Mandarin,580,1569,2,Foodies,2/21/2021
5948,144249,TechCorp,Search,All Ages,45 days,Google Ads,0.04,19108.00,7.04,Los Angeles,German,182,7023,2,Foodies,3/15/2021
5949,144284,NexGen Systems,Display,All Ages,45 days,Email,0.01,8440.00,7.97,New York,English,413,9419,9,Foodies,4/19/2021
5950,144317,NexGen Systems,Email,All Ages,30 days,Website,0.11,14878.00,5.24,Los Angeles,Spanish,787,5174,7,Foodies,5/22/2021
5951,144338,TechCorp,Email,All Ages,60 days,Instagram,0.1,10230.00,7,Miami,Mandarin,489,4764,7,Foodies,6/12/2021
5952,144368,Alpha Innovations,Social Media,All Ages,45 days,Website,0.13,16980.00,7.61,Houston,Spanish,782,3474,5,Foodies,7/12/2021
5953,144392,Alpha Innovations,Display,All Ages,15 days,Instagram,0.03,6723.00,5.09,Los Angeles,French,406,8003,2,Foodies,8/5/2021
5954,144394,DataTech Solutions,Search,All Ages,30 days,Google Ads,0.04,9089.00,2.35,New York,Spanish,662,4582,9,Foodies,8/7/2021
5955,144417,Alpha Innovations,Display,All Ages,45 days,Website,0.01,18270.00,6.57,New York,Mandarin,339,9752,9,Foodies,8/30/2021
5956,144436,DataTech Solutions,Influencer,All Ages,15 days,Facebook,0.13,5729.00,2.7,Miami,Mandarin,983,2424,2,Foodies,9/18/2021
5957,144476,Alpha Innovations,Search,All Ages,30 days,Google Ads,0.12,15359.00,7.86,Los Angeles,German,133,5211,2,Foodies,10/28/2021
5958,144491,NexGen Systems,Display,All Ages,15 days,Email,0.05,10749.00,3.1,Houston,English,275,7583,5,Foodies,11/12/2021
5959,144621,NexGen Systems,Social Media,All Ages,60 days,Instagram,0.02,18308.00,2.34,New York,German,372,9380,7,Foodies,3/22/2021
5960,144644,NexGen Systems,Display,All Ages,15 days,Instagram,0.09,8631.00,3.11,Chicago,Spanish,598,9715,9,Foodies,4/14/2021
5961,144668,DataTech Solutions,Social Media,All Ages,30 days,Email,0.07,5621.00,5.77,New York,French,471,3172,1,Foodies,5/8/2021
5962,144669,Innovate Industries,Search,All Ages,45 days,Facebook,0.09,14717.00,3.93,Los Angeles,French,769,7250,6,Foodies,5/9/2021
5963,144687,Innovate Industries,Display,All Ages,60 days,Google Ads,0.06,6090.00,2.86,Houston,French,840,2868,10,Foodies,5/27/2021
5964,144708,Innovate Industries,Influencer,All Ages,15 days,Website,0.02,6757.00,3.57,Houston,French,163,4534,7,Foodies,6/17/2021
5965,144725,TechCorp,Influencer,All Ages,15 days,Facebook,0.11,8026.00,4.72,Los Angeles,Spanish,701,8400,2,Foodies,7/4/2021
5966,144729,DataTech Solutions,Email,All Ages,60 days,Website,0.12,15561.00,7.65,Miami,Mandarin,896,4479,8,Foodies,7/8/2021
5967,144730,DataTech Solutions,Display,All Ages,15 days,Email,0.12,9701.00,6.39,Miami,German,874,1077,4,Foodies,7/9/2021
5968,144742,TechCorp,Search,All Ages,45 days,Email,0.05,7193.00,7.94,New York,French,214,8089,2,Foodies,7/21/2021
5969,144825,TechCorp,Email,All Ages,60 days,Google Ads,0.12,19643.00,4.23,Miami,Spanish,830,7418,9,Foodies,10/12/2021
5970,144864,NexGen Systems,Social Media,All Ages,60 days,Instagram,0.1,11094.00,3.35,New York,German,465,6195,10,Foodies,11/20/2021
5971,144956,NexGen Systems,Influencer,All Ages,60 days,Google Ads,0.1,16475.00,7,New York,English,510,1999,9,Foodies,2/20/2021
5972,144978,NexGen Systems,Influencer,All Ages,60 days,Instagram,0.03,17618.00,3.98,Miami,Mandarin,881,2545,1,Foodies,3/14/2021
5973,144992,Innovate Industries,Social Media,All Ages,15 days,Email,0.13,18206.00,5.19,Houston,German,153,5562,10,Foodies,3/28/2021
5974,144999,Alpha Innovations,Display,All Ages,15 days,YouTube,0.14,16905.00,6.77,Houston,English,400,4417,1,Foodies,4/4/2021
5975,145000,TechCorp,Display,All Ages,15 days,Instagram,0.07,7031.00,7.1,Miami,German,812,9245,1,Foodies,4/5/2021
5976,145021,Innovate Industries,Influencer,All Ages,45 days,YouTube,0.05,6572.00,2.21,New York,English,807,4361,6,Foodies,4/26/2021
5977,145022,Innovate Industries,Search,All Ages,15 days,Instagram,0.14,8827.00,7.19,Chicago,French,386,7334,4,Foodies,4/27/2021
5978,145028,NexGen Systems,Influencer,All Ages,30 days,Google Ads,0.04,6609.00,7.43,Miami,Spanish,675,4865,7,Foodies,5/3/2021
5979,145044,DataTech Solutions,Display,All Ages,15 days,Facebook,0.1,8898.00,3.29,Houston,German,798,4077,1,Foodies,5/19/2021
5980,145045,NexGen Systems,Social Media,All Ages,45 days,Google Ads,0.11,10041.00,5.83,Chicago,Mandarin,145,6285,4,Foodies,5/20/2021
5981,145134,Alpha Innovations,Search,All Ages,15 days,YouTube,0.02,8520.00,5.16,Chicago,German,447,5146,6,Foodies,8/17/2021
5982,145136,NexGen Systems,Display,All Ages,45 days,YouTube,0.05,16249.00,6.32,Houston,Mandarin,788,8819,4,Foodies,8/19/2021
5983,145149,DataTech Solutions,Social Media,All Ages,60 days,Email,0.11,16947.00,5.54,Los Angeles,German,690,1170,8,Foodies,9/1/2021
5984,145162,NexGen Systems,Influencer,All Ages,15 days,Facebook,0.07,7280.00,7.28,Houston,French,995,5566,1,Foodies,9/14/2021
5985,145173,NexGen Systems,Email,All Ages,30 days,Website,0.03,14551.00,3.13,Miami,French,481,9356,3,Foodies,9/25/2021
5986,145190,DataTech Solutions,Search,All Ages,15 days,Google Ads,0.15,8653.00,7.86,Los Angeles,Spanish,184,5333,6,Foodies,10/12/2021
5987,145213,Alpha Innovations,Social Media,All Ages,30 days,Google Ads,0.03,18525.00,2.25,Miami,French,154,6482,8,Foodies,11/4/2021
5988,145254,TechCorp,Influencer,All Ages,30 days,Google Ads,0.07,5637.00,5.02,New York,Mandarin,144,3825,8,Foodies,12/15/2021
5989,145261,TechCorp,Influencer,All Ages,30 days,Instagram,0.06,16453.00,3.19,Los Angeles,German,803,6082,4,Foodies,12/22/2021
5990,145266,NexGen Systems,Display,All Ages,30 days,YouTube,0.01,19394.00,4.89,Houston,French,365,1374,1,Foodies,12/27/2021
5991,145296,TechCorp,Search,All Ages,30 days,Facebook,0.03,12284.00,2.29,New York,Spanish,994,1497,1,Foodies,1/26/2021
5992,145310,DataTech Solutions,Display,All Ages,45 days,Facebook,0.06,9172.00,4.91,Miami,French,659,2593,3,Foodies,2/9/2021
5993,145360,TechCorp,Social Media,All Ages,30 days,Instagram,0.13,16047.00,6.36,Los Angeles,French,339,7488,6,Foodies,3/31/2021
5994,145382,DataTech Solutions,Influencer,All Ages,30 days,Website,0.03,8246.00,5.46,Chicago,German,545,9578,7,Foodies,4/22/2021
5995,145385,DataTech Solutions,Search,All Ages,45 days,Website,0.05,18414.00,5.68,Chicago,Spanish,609,7569,3,Foodies,4/25/2021
5996,145421,Innovate Industries,Influencer,All Ages,15 days,Website,0.06,14929.00,6.8,New York,Mandarin,506,4040,1,Foodies,5/31/2021
5997,145435,Innovate Industries,Search,All Ages,15 days,Website,0.02,14236.00,2.78,Chicago,Spanish,628,5870,2,Foodies,6/14/2021
5998,145537,Innovate Industries,Display,All Ages,45 days,Facebook,0.11,16791.00,7.29,Houston,English,113,2757,5,Foodies,9/24/2021
5999,145546,Alpha Innovations,Search,All Ages,30 days,Google Ads,0.04,14905.00,5.89,Houston,Mandarin,667,8636,4,Foodies,10/3/2021
6000,145563,NexGen Systems,Search,All Ages,60 days,Facebook,0.11,13950.00,2.87,Houston,French,655,7938,9,Foodies,10/20/2021
6001,145570,DataTech Solutions,Email,All Ages,15 days,Facebook,0.08,15172.00,3.99,Chicago,English,937,8483,8,Foodies,10/27/2021
6002,145578,DataTech Solutions,Search,All Ages,60 days,Instagram,0.13,13939.00,4.33,Los Angeles,Spanish,637,8353,4,Foodies,11/4/2021
6003,145589,TechCorp,Social Media,All Ages,45 days,Google Ads,0.06,5074.00,4.05,Los Angeles,German,393,5740,5,Foodies,11/15/2021
6004,145612,TechCorp,Email,All Ages,15 days,Website,0.04,8941.00,4.38,Chicago,Mandarin,891,8678,1,Foodies,12/8/2021
6005,145644,Alpha Innovations,Display,All Ages,45 days,YouTube,0.12,18880.00,3.16,Miami,Mandarin,646,1088,2,Foodies,1/9/2021
6006,145686,Innovate Industries,Display,All Ages,15 days,Website,0.09,10478.00,3.12,New York,German,496,7499,1,Foodies,2/20/2021
6007,145694,Innovate Industries,Email,All Ages,60 days,Website,0.08,6522.00,7.7,Miami,Mandarin,892,8377,3,Foodies,2/28/2021
6008,145697,Innovate Industries,Social Media,All Ages,60 days,Google Ads,0.08,18416.00,7.16,Houston,Mandarin,605,3612,5,Foodies,3/3/2021
6009,145712,Innovate Industries,Search,All Ages,15 days,Website,0.08,17956.00,5.43,New York,English,949,8925,1,Foodies,3/18/2021
6010,145724,Alpha Innovations,Display,All Ages,45 days,Facebook,0.03,6303.00,6.86,New York,English,455,9248,6,Foodies,3/30/2021
6011,145750,Alpha Innovations,Influencer,All Ages,30 days,YouTube,0.01,13326.00,3.92,Chicago,Spanish,258,2027,8,Foodies,4/25/2021
6012,145800,NexGen Systems,Email,All Ages,45 days,Email,0.12,16653.00,4.51,Houston,French,880,9664,5,Foodies,6/14/2021
6013,145851,Alpha Innovations,Social Media,All Ages,60 days,YouTube,0.02,11661.00,5.88,Los Angeles,Mandarin,326,8245,5,Foodies,8/4/2021
6014,145865,Alpha Innovations,Influencer,All Ages,15 days,Instagram,0.12,6438.00,5.5,Houston,Spanish,903,6443,10,Foodies,8/18/2021
6015,145909,Innovate Industries,Display,All Ages,45 days,Facebook,0.12,16110.00,4.76,Chicago,English,238,7060,7,Foodies,10/1/2021
6016,145931,Alpha Innovations,Display,All Ages,45 days,Email,0.13,8460.00,7.5,Chicago,Spanish,875,7747,6,Foodies,10/23/2021
6017,145986,Innovate Industries,Search,All Ages,30 days,Email,0.12,7332.00,6.25,Los Angeles,Spanish,957,9184,5,Foodies,12/17/2021
6018,146017,Alpha Innovations,Influencer,All Ages,45 days,Google Ads,0.14,12763.00,6.52,New York,Mandarin,270,9530,2,Foodies,1/17/2021
6019,146051,Alpha Innovations,Search,All Ages,30 days,Facebook,0.05,14143.00,6.68,Houston,German,761,7302,9,Foodies,2/20/2021
6020,146062,DataTech Solutions,Influencer,All Ages,60 days,Website,0.12,8800.00,3.35,Miami,Spanish,406,6151,3,Foodies,3/3/2021
6021,146063,TechCorp,Search,All Ages,15 days,Instagram,0.04,13724.00,7.13,Chicago,Spanish,731,2009,3,Foodies,3/4/2021
6022,146111,DataTech Solutions,Email,All Ages,45 days,Instagram,0.08,9246.00,2.53,Chicago,German,354,5452,9,Foodies,4/21/2021
6023,146115,Alpha Innovations,Display,All Ages,30 days,Instagram,0.14,5016.00,7.72,Miami,French,959,9395,5,Foodies,4/25/2021
6024,146144,Innovate Industries,Email,All Ages,60 days,Instagram,0.01,5715.00,2.42,Houston,English,240,7661,1,Foodies,5/24/2021
6025,146208,Innovate Industries,Search,All Ages,15 days,Google Ads,0.03,14710.00,5.37,New York,Spanish,843,2212,10,Foodies,7/27/2021
6026,146211,Innovate Industries,Social Media,All Ages,30 days,Website,0.09,6810.00,3.42,Houston,English,115,7647,7,Foodies,7/30/2021
6027,146228,NexGen Systems,Display,All Ages,45 days,Website,0.1,10509.00,7.84,Chicago,German,481,9339,6,Foodies,8/16/2021
6028,146269,Innovate Industries,Email,All Ages,15 days,Facebook,0.09,19298.00,5.68,Los Angeles,French,385,7006,10,Foodies,9/26/2021
6029,146332,DataTech Solutions,Display,All Ages,15 days,Google Ads,0.13,6593.00,3.29,Houston,English,238,2497,1,Foodies,11/28/2021
6030,146334,DataTech Solutions,Social Media,All Ages,45 days,Google Ads,0.12,8074.00,6.82,Houston,German,644,6554,9,Foodies,11/30/2021
6031,146348,TechCorp,Email,All Ages,15 days,Facebook,0.11,10172.00,2.94,Houston,English,546,6112,1,Foodies,12/14/2021
6032,146450,Innovate Industries,Social Media,All Ages,15 days,Email,0.07,16205.00,6.98,New York,English,924,7907,6,Foodies,3/26/2021
6033,146454,NexGen Systems,Display,All Ages,15 days,Facebook,0.05,19668.00,2.06,Miami,Spanish,494,6561,7,Foodies,3/30/2021
6034,146490,TechCorp,Display,All Ages,30 days,Facebook,0.02,6236.00,3.13,Chicago,Spanish,441,1636,2,Foodies,5/5/2021
6035,146502,TechCorp,Display,All Ages,60 days,Email,0.06,19432.00,6.09,Miami,French,932,3937,2,Foodies,5/17/2021
6036,146508,Alpha Innovations,Influencer,All Ages,60 days,Facebook,0.08,16395.00,5.65,New York,English,344,6384,8,Foodies,5/23/2021
6037,146579,TechCorp,Social Media,All Ages,30 days,YouTube,0.13,5674.00,7.24,New York,German,767,8965,8,Foodies,8/2/2021
6038,146587,DataTech Solutions,Email,All Ages,30 days,Google Ads,0.1,14313.00,4.26,Chicago,Spanish,330,8706,4,Foodies,8/10/2021
6039,146627,TechCorp,Search,All Ages,45 days,Website,0.04,11872.00,2.86,New York,Mandarin,826,8077,5,Foodies,9/19/2021
6040,146632,DataTech Solutions,Search,All Ages,30 days,YouTube,0.03,8191.00,7.88,New York,French,980,8459,3,Foodies,9/24/2021
6041,146643,TechCorp,Influencer,All Ages,60 days,Instagram,0.01,6487.00,5.4,Chicago,Mandarin,864,1729,8,Foodies,10/5/2021
6042,146646,NexGen Systems,Display,All Ages,60 days,Google Ads,0.13,8884.00,3.73,Chicago,English,251,2081,4,Foodies,10/8/2021
6043,146658,Alpha Innovations,Search,All Ages,30 days,YouTube,0.01,9061.00,7.18,Miami,German,569,8648,6,Foodies,10/20/2021
6044,146728,Innovate Industries,Email,All Ages,15 days,Website,0.1,8224.00,2.75,Miami,German,917,4222,10,Foodies,12/29/2021
6045,146729,Innovate Industries,Influencer,All Ages,60 days,Facebook,0.03,6856.00,2.74,Miami,German,610,9550,4,Foodies,12/30/2021
6046,146730,DataTech Solutions,Social Media,All Ages,45 days,YouTube,0.01,12448.00,2.98,Los Angeles,Spanish,706,1524,8,Foodies,12/31/2021
6047,146758,Innovate Industries,Search,All Ages,60 days,Facebook,0.04,16270.00,6.9,Los Angeles,English,468,3443,10,Foodies,1/28/2021
6048,146761,NexGen Systems,Influencer,All Ages,15 days,Email,0.14,19434.00,5.17,Los Angeles,German,906,8730,8,Foodies,1/31/2021
6049,146835,Alpha Innovations,Display,All Ages,45 days,YouTube,0.13,13446.00,2.7,Los Angeles,German,110,8653,2,Foodies,4/15/2021
6050,146875,Innovate Industries,Email,All Ages,15 days,Facebook,0.08,16492.00,7.95,Chicago,German,684,1822,8,Foodies,5/25/2021
6051,147006,DataTech Solutions,Email,All Ages,30 days,Instagram,0.1,6037.00,2.8,New York,English,364,4534,4,Foodies,10/3/2021
6052,147017,NexGen Systems,Search,All Ages,15 days,YouTube,0.11,12531.00,7.76,Chicago,Spanish,508,6297,10,Foodies,10/14/2021
6053,147021,NexGen Systems,Influencer,All Ages,15 days,Instagram,0.05,8176.00,3.89,Los Angeles,Spanish,520,1392,10,Foodies,10/18/2021
6054,147040,NexGen Systems,Social Media,All Ages,15 days,YouTube,0.13,7021.00,2.24,Los Angeles,English,743,2238,1,Foodies,11/6/2021
6055,147068,Alpha Innovations,Social Media,All Ages,30 days,Website,0.07,14976.00,6.83,Chicago,Spanish,228,7998,8,Foodies,12/4/2021
6056,147122,TechCorp,Search,All Ages,45 days,YouTube,0.09,7175.00,2.28,New York,German,546,3902,6,Foodies,1/27/2021
6057,147131,NexGen Systems,Social Media,All Ages,15 days,YouTube,0.06,12901.00,5.36,Houston,French,373,4323,6,Foodies,2/5/2021
6058,147141,NexGen Systems,Influencer,All Ages,60 days,Instagram,0.07,19043.00,2.86,New York,English,864,7430,3,Foodies,2/15/2021
6059,147151,TechCorp,Social Media,All Ages,60 days,Instagram,0.06,14646.00,6.94,Chicago,German,927,4924,1,Foodies,2/25/2021
6060,147159,Innovate Industries,Display,All Ages,15 days,Email,0.05,19053.00,3.36,Houston,Mandarin,505,6306,3,Foodies,3/5/2021
6061,147184,NexGen Systems,Influencer,All Ages,30 days,Website,0.04,12282.00,5.8,Miami,Spanish,418,9144,1,Foodies,3/30/2021
6062,147192,Alpha Innovations,Influencer,All Ages,15 days,Email,0.05,7427.00,3.35,Los Angeles,Mandarin,657,3171,4,Foodies,4/7/2021
6063,147193,TechCorp,Search,All Ages,60 days,Facebook,0.04,15804.00,5.54,Miami,English,665,4281,7,Foodies,4/8/2021
6064,147276,Alpha Innovations,Email,All Ages,60 days,Instagram,0.02,15462.00,6.44,Miami,Spanish,528,2207,1,Foodies,6/30/2021
6065,147297,TechCorp,Social Media,All Ages,45 days,Website,0.03,12331.00,3.33,Los Angeles,Mandarin,258,9943,4,Foodies,7/21/2021
6066,147301,TechCorp,Display,All Ages,60 days,Google Ads,0.1,10837.00,3.24,Miami,French,339,2478,2,Foodies,7/25/2021
6067,147411,TechCorp,Display,All Ages,30 days,Website,0.09,7101.00,5.8,Chicago,French,479,3203,9,Foodies,11/12/2021
